biosum_cond_id,ID,biosum_plot_id,lat,lon,elev
1200806050809300819620001,398,120080605080930081962000,41.956419,-123.483022,3100
1200806050809300822370002,399,120080605080930082237000,41.572767,-123.465153,3500
1200806050809300822370003,400,120080605080930082237000,41.572767,-123.465153,3500
1200806050809300823310001,401,120080605080930082331000,41.303569,-122.821618,3300
1200806050809300824600001,402,120080605080930082460000,41.209141,-121.800374,4100
1200806050809300859620001,403,120080605080930085962000,41.285483,-122.296619,3700
1200806050809300877340001,404,120080605080930087734000,41.741496,-123.132285,5900
1200806050809300897490001,405,120080605080930089749000,41.515791,-122.136886,7500
1200806050809300900070001,406,120080605080930090007000,41.345811,-121.960259,3900
1200806050809300900070002,407,120080605080930090007000,41.345811,-121.960259,3900
1200806050809300923510001,408,120080605080930092351000,41.236074,-121.446329,3500
1200806050809300930140001,409,120080605080930093014000,41.776415,-122.830127,4300
1200806050809300954740001,410,120080605080930095474000,41.532569,-121.817576,6300
1200806050809300957810001,411,120080605080930095781000,41.582766,-121.494655,6700
1200806050809300975930001,412,120080605080930097593000,41.73745,-123.46197,2700
1200806050809300988810001,413,120080605080930098881000,41.23921,-122.910056,6100
1200806050809300988810002,414,120080605080930098881000,41.23921,-122.910056,6100
1200806050809700661020001,415,120080605080970066102000,38.79381,-123.355141,1100
1200806050809700892440001,416,120080605080970089244000,38.694584,-123.320063,700
1200806050809700922100001,417,120080605080970092210000,38.637667,-123.298635,500
1200806050810300522070001,418,120080605081030052207000,40.407204,-121.698113,5100
1200806050810300729480001,419,120080605081030072948000,40.407122,-121.519856,5900
1200806050810300796710001,420,120080605081030079671000,39.993701,-122.856135,6500
1200806050810300832270001,421,120080605081030083227000,40.249785,-121.670011,4500
1200806050810300884540001,422,120080605081030088454000,39.970817,-122.694315,4100
1200806050810300939850001,423,120080605081030093985000,39.820537,-122.87962,3300
1200806050810300949690001,424,120080605081030094969000,40.098815,-121.641105,3500
1200806050810300974010001,425,120080605081030097401000,40.229738,-121.504695,4700
1200806050810500508710001,426,120080605081050050871000,40.262486,-123.26668600000001,5900
1200806050810500523260001,427,120080605081050052326000,40.738107,-122.853129,2500
1200806050810500537230001,428,120080605081050053723000,40.70562,-123.46865,3100
1200806050810500551970001,429,120080605081050055197000,41.107226,-122.549275,4300
1200806050810500554040001,430,120080605081050055404000,40.212183,-123.393934,2500
1200806050810500586870001,431,120080605081050058687000,40.118617,-123.197154,3700
1200806050810500712000001,432,120080605081050071200000,40.070105,-123.398613,2700
1200806050810500725520001,433,120080605081050072552000,40.509278,-123.261336,3700
1200806050810500824270001,434,120080605081050082427000,40.078326,-123.491293,1700
1200806050810500877210001,435,120080605081050087721000,40.587742,-123.300083,2900
1200806050810500955840003,436,120080605081050095584000,40.82199,-122.697549,3500
1200806050810500969620001,437,120080605081050096962000,40.256087,-123.069567,4500
1200806050810500984270001,438,120080605081050098427000,40.405907,-123.076946,3900
1200806050810700605990001,439,120080605081070060599000,36.064916,-118.218929,7500
1200806050810700893620001,440,120080605081070089362000,35.864554,-118.530719,7500
1200806050810700936700001,441,120080605081070093670000,35.980936,-118.685744,6100
1200806050810900564200001,442,120080605081090056420000,38.232475,-120.206614,4700
1200806050810900618460001,443,120080605081090061846000,38.035806,-120.332655,2700
1200806050810900906110001,444,120080605081090090611000,38.211788,-120.013629,5900
1200806050810900926440001,445,120080605081090092644000,38.3528,-120.047141,7500
1200806050810900959030001,446,120080605081090095903000,38.257217,-119.882332,8300
1200806050810900971490001,447,120080605081090097149000,38.053458,-120.013198,5700
1200806050810900972150002,448,120080605081090097215000,37.912671,-120.149306,3500
1200806050811500851660001,449,120080605081150085166000,39.473861,-121.244908,2500
1200906010901500724870001,450,120090601090150072487000,41.979014,-123.719237,2100
1200906010909300753180002,451,120090601090930075318000,41.930727,-122.972185,6500
1200906010909300954520002,452,120090601090930095452000,41.984845,-123.034563,4700
1200906050707100630300001,453,120090605070710063030000,34.241154,-117.186166,5500
1200906050801700835780002,454,120090605080170083578000,38.997491,-120.416803,5500
1200906050804500526390001,455,120090605080450052639000,39.436384,-123.726805,100
1200906050804500652730001,456,120090605080450065273000,39.460136,-123.125736,2500
1200906050804500652730002,457,120090605080450065273000,39.460136,-123.125736,2500
1200906050804500666310001,458,120090605080450066631000,39.140085,-123.357297,1500
1200906050804500751790001,459,120090605080450075179000,39.882999,-123.808873,1500
1200906050804500826520001,460,120090605080450082652000,39.720223,-123.773832,700
1200906050804900674970001,461,120090605080490067497000,41.274688,-120.846153,6300
1200906050804900692230001,462,120090605080490069223000,41.23139,-121.305813,4900
1200906050805700681870001,463,120090605080570068187000,39.167063,-120.922962,2700
1200906050806100759690001,464,120090605080610075969000,39.19559,-120.600383,4700
1200906050807900907330001,465,120090605080790090733000,35.065467,-120.380475,900
1200906050808900763380002,466,120090605080890076338000,40.97857,-122.221299,2900
1200906050808900903700001,467,120090605080890090370000,41.038104,-122.074703,3500
1200906050810500722780001,468,120090605081050072278000,41.273638,-122.623782,4900
1200906050900500585960003,469,120090605090050058596000,38.411924,-120.780812,1500
1200906050900700530390001,470,120090605090070053039000,39.973115,-121.593491,3100
1200906050900700624470001,471,120090605090070062447000,39.70738,-121.417599,2100
1200906050900700775140001,472,120090605090070077514000,39.521423,-121.370445,1300
1200906050900700782360001,473,120090605090070078236000,39.679968,-121.250285,3700
1200906050900700912220001,474,120090605090070091222000,40.011159,-121.441276,6300
1200906050900700964490001,475,120090605090070096449000,39.862841,-121.410372,3900
1200906050900900554520001,476,120090605090090055452000,38.463803,-120.330934,3100
1200906050900900608130001,477,120090605090090060813000,38.447405,-120.19,6100
1200906050900900731360001,478,120090605090090073136000,38.314122,-120.390609,2900
1200906050900900767320001,479,120090605090090076732000,38.305494,-120.308302,5100
1200906050901100544830001,480,120090605090110054483000,39.268682,-122.571946,2500
1200906050901500759700001,481,120090605090150075970000,41.414016,-123.702075,2500
1200906050901500759700002,482,120090605090150075970000,41.414016,-123.702075,2500
1200906050901500786290001,483,120090605090150078629000,41.859728,-124.111442,100
1200906050901700526930001,484,120090605090170052693000,38.645817,-120.374576,5300
1200906050901700564690001,485,120090605090170056469000,38.767323,-120.208249,6700
1200906050901700681060003,486,120090605090170068106000,38.607654,-120.654513,2300
1200906050901700733390001,487,120090605090170073339000,38.954971,-120.418292,4900
1200906050901700767530001,488,120090605090170076753000,38.761593,-120.691124,2700
1200906050901700816750001,489,120090605090170081675000,38.80296,-120.403332,5300
1200906050901700867330001,490,120090605090170086733000,38.585611,-120.490682,4500
1200906050901700924910001,491,120090605090170092491000,38.752073,-120.528858,4100
1200906050901900770800002,492,120090605090190077080000,37.083178,-119.305885,5700
1200906050901900817220001,493,120090605090190081722000,37.189868,-119.168667,7700
1200906050901900844740001,494,120090605090190084474000,37.378509,-119.173628,8700
1200906050901900851210001,495,120090605090190085121000,37.040978,-119.160867,5700
1200906050902100585890001,496,120090605090210058589000,39.587101,-122.752242,3700
1200906050902100756320001,497,120090605090210075632000,39.720194,-122.820009,5700
1200906050902300524390001,498,120090605090230052439000,41.057541,-123.96075,1100
1200906050902300530990001,499,120090605090230053099000,40.157527,-123.66649,700
1200906050902300530990002,500,120090605090230053099000,40.157527,-123.66649,700
1200906050902300555610001,501,120090605090230055561000,40.580775,-123.894703,1300
1200906050902300589030001,502,120090605090230058903000,40.457222,-123.56462,3100
1200906050902300629290001,503,120090605090230062929000,41.11051,-123.81922,2300
1200906050902300658700001,504,120090605090230065870000,40.752559,-123.589658,3900
1200906050902300687700001,505,120090605090230068770000,41.291113,-123.52117,1700
1200906050902300751280001,506,120090605090230075128000,41.102163,-124.108483,1100
1200906050902300752940001,507,120090605090230075294000,40.597058,-124.046255,1500
1200906050902300786850001,508,120090605090230078685000,41.245004,-123.661237,500
1200906050902300810540001,509,120090605090230081054000,40.957685,-123.801963,2100
1200906050902300815340001,510,120090605090230081534000,40.68887,-123.983217,700
1200906050902300935920001,511,120090605090230093592000,40.125439,-123.953212,1300
1200906050902300942470001,512,120090605090230094247000,40.42552,-123.890718,700
1200906050902300981870001,513,120090605090230098187000,40.609649,-123.589001,3100
1200906050902700999760001,514,120090605090270099976000,37.238654,-118.555777,9700
1200906050902900800540001,515,120090605090290080054000,35.61905,-118.635385,5500
1200906050903300601160001,516,120090605090330060116000,39.536629,-122.76727,3900
1200906050903300989230001,517,120090605090330098923000,39.261577,-122.87794,3500
1200906050903500561710001,518,120090605090350056171000,41.168686,-120.7912,6100
1200906050903500596240001,519,120090605090350059624000,40.387734,-120.873847,6100
1200906050903500604700001,520,120090605090350060470000,40.490032,-121.003615,5700
1200906050903500774020001,521,120090605090350077402000,41.029675,-120.921807,5700
1200906050903500776310001,522,120090605090350077631000,40.341027,-121.009135,5300
1200906050903500810470001,523,120090605090350081047000,40.548534,-121.214019,6900
1200906050903500837560001,524,120090605090350083756000,40.51301,-120.713803,6500
1200906050903500924590001,525,120090605090350092459000,40.73556,-120.87505,5700
1200906050903500958550001,526,120090605090350095855000,40.255061,-120.515865,5700
1200906050903500991050001,527,120090605090350099105000,40.845471,-121.198901,5300
1200906050903700829660001,528,120090605090370082966000,34.364353,-117.689879,7900
1200906050903900535300001,529,120090605090390053530000,37.322096,-119.492867,5300
1200906050903900535300002,530,120090605090390053530000,37.322096,-119.492867,5300
1200906050903900600300001,531,120090605090390060030000,37.379412,-119.599421,3500
1200906050903900821970001,532,120090605090390082197000,37.182246,-119.462146,2300
1200906050904300537640001,533,120090605090430053764000,37.495014,-119.800819,3300
1200906050904500507250001,534,120090605090450050725000,39.138199,-123.657967,900
1200906050904500565020001,535,120090605090450056502000,39.455859,-123.692046,300
1200906050904500589700001,536,120090605090450058970000,39.167612,-123.327073,1900
1200906050904500589700002,537,120090605090450058970000,39.167612,-123.327073,1900
1200906050904500612230001,538,120090605090450061223000,39.714499000000004,-122.94158,3300
1200906050904500631010001,539,120090605090450063101000,39.604512,-123.745635,500
1200906050904500659890001,540,120090605090450065989000,39.5477,-123.2774,1500
1200906050904500721570001,541,120090605090450072157000,39.879023,-123.296616,2500
1200906050904500744570001,542,120090605090450074457000,39.526249,-123.082234,4900
1200906050904500765780001,543,120090605090450076578000,39.845715,-123.819457,1300
1200906050904500787540001,544,120090605090450078754000,39.793383,-123.772514,1300
1200906050904500787540002,545,120090605090450078754000,39.793383,-123.772514,1300
1200906050904500797250001,546,120090605090450079725000,39.880932,-122.996195,3900
1200906050904500814630001,547,120090605090450081463000,38.867264,-123.006632,1700
1200906050904500852740001,548,120090605090450085274000,38.876095,-123.4875,900
1200906050904500870540001,549,120090605090450087054000,39.83197,-123.131633,2300
1200906050904500900950001,550,120090605090450090095000,39.924944000000004,-123.768456,1100
1200906050904500903010001,551,120090605090450090301000,39.475816,-123.379876,1300
1200906050904500903850001,552,120090605090450090385000,39.192574,-123.565823,300
